Wavenumber,Processed
1572.26,1347.50
1575.75,1376.80
1579.24,1398.90
1582.72,1409.30
1586.21,1442.90
1589.69,1477.80
1593.17,1508.00
1596.64,1518.40
1600.12,1556.60
1603.59,1591.20
1607.05,1607.10
1610.52,1629.80
1613.98,1667.30
1617.45,1670.20
1620.91,1690.20
1624.36,1683.40
1627.82,1718.30
1631.27,1743.70
1634.72,1752.40
1638.16,1765.30
1641.61,1770.50
1645.05,1784.60
1648.49,1789.00
1651.93,1766.10
1655.36,1755.00
1658.80,1726.70
1662.23,1730.10
1665.65,1686.40
1669.08,1680.20
1672.50,1683.90
1675.92,1623.40
1679.34,1577.00
1682.76,1572.00
1686.17,1534.90
1689.58,1485.90
1692.99,1472.30
1696.39,1456.30
1699.80,1440.80
1703.20,1388.70
1706.60,1317.70
1709.99,1308.00
1713.39,1323.50
1716.78,1399.90
1720.17,1460.10
1723.56,1515.30
1726.94,1552.00
1730.32,1508.50
1733.70,1464.20
1737.08,1381.00
1740.45,1311.80
1743.83,1237.50
1747.20,1175.90
1750.56,1157.10
1753.93,1139.20
1757.29,1136.00
1760.65,1138.30
1764.01,1140.60
1767.37,1127.40
1770.72,1127.50
1774.07,1111.60
1777.42,1118.60
1780.77,1107.00
1784.11,1085.70
1787.45,1068.70
1790.79,1041.30
1794.13,1041.40
1797.46,1020.70
1800.79,997.60
1804.12,974.50
1807.45,958.10
1810.78,964.80
1814.10,928.50
1817.42,922.60
1820.74,916.60
1824.05,905.70
1827.36,895.40
1830.67,892.40
1833.98,882.10
1837.29,878.80
1840.59,876.00
1843.89,875.90
1847.19,867.10
1850.49,863.90
1853.78,869.90
1857.07,859.30
1860.36,850.50
1863.65,874.60
1866.93,845.50
1870.22,855.60
1873.50,870.00
1876.77,839.20
1880.05,836.90
1883.32,843.90
1886.59,822.60
1889.86,819.60
1893.12,822.80
1896.39,822.30
1899.65,809.30
1902.91,797.10
1906.16,798.00
1909.42,801.60
1912.67,785.20
1915.92,790.70
1919.16,805.20
1922.41,793.70
1925.65,800.30
1928.89,804.90
1932.13,783.80
1935.36,778.50
1938.60,781.80
1941.83,779.10
1945.05,780.90
1948.28,779.80
1951.50,782.10
1954.72,786.70
1957.94,780.70
1961.16,760.60
1964.37,773.40
1967.58,760.70
1970.79,746.90
1974.00,742.40
1977.20,741.20
1980.41,749.40
1983.61,742.00
1986.80,744.20
1990.00,738.90
1993.19,730.50
1996.38,727.60
1999.57,719.70
2002.76,717.50
2005.94,731.20
2009.12,722.20
2012.30,722.00
2015.47,723.60
2018.65,719.10
2021.82,716.70
2024.99,706.60
2028.16,699.90
2031.32,699.20
2034.48,696.70
2037.64,698.80
2040.80,694.40
2043.96,674.60
2047.11,666.60
2050.26,667.30
2053.41,669.80
2056.56,651.40
2059.70,660.30
2062.84,633.60
2065.98,657.50
2069.12,643.10
2072.25,651.70
2075.39,636.10
2078.52,633.00
2081.64,643.40
2084.77,641.70
2087.89,638.20
2091.01,629.90
2094.13,629.90
2097.25,635.40
2100.36,618.20
2103.47,623.80
2106.58,616.90
2109.69,605.00
2112.79,587.50
2115.90,594.60
2119.00,597.10
2122.09,578.40
2125.19,572.00
2128.28,563.70
2131.37,553.70
2134.46,569.90
2137.55,553.30
2140.63,549.80
2143.71,533.80
2146.79,537.30
2149.87,553.60
2152.94,526.80
2156.02,530.70
2159.09,526.90
2162.15,512.80
2165.22,527.90
2168.28,523.30
2171.34,509.40
2174.40,512.00
2177.46,515.30
2180.51,510.60
2183.56,496.10
2186.61,496.30
2189.66,472.90
2192.71,481.40
2195.75,493.40
2198.79,481.00
2201.83,457.60
2204.86,478.90
2207.90,461.20
2210.93,448.10
2213.96,454.70
2216.98,447.30
2220.01,440.00
2223.03,435.50
2226.05,432.70
2229.07,432.80
2232.08,425.10
2235.10,414.00
2238.11,419.40
2241.12,434.10
2244.12,423.60
2247.13,399.10
2250.13,410.90
2253.13,403.00
2256.13,409.40
2259.12,415.30
2262.11,393.80
2265.10,389.60
2268.09,385.70
2271.08,399.90
2274.06,392.60
2277.04,382.20
2280.02,373.70
2283.00,369.10
2285.97,362.90
2288.95,384.80
2291.92,348.30
2294.89,358.50
2297.85,359.90
2300.81,358.90
2303.78,356.20
2306.74,368.60
2309.69,363.30
2312.65,368.70
2315.60,382.60
2318.55,408.20
2321.50,461.10
2324.44,645.10
2327.39,848.70
2330.33,860.90
2333.27,724.30
2336.20,484.80
2339.14,378.90
2342.07,369.60
2345.00,342.80
2347.93,340.50
2350.85,313.80
2353.77,317.90
2356.70,317.80
2359.61,314.40
2362.53,305.30
2365.45,313.00
2368.36,309.90
2371.27,302.40
2374.18,280.40
2377.08,280.50
2379.98,290.50
2382.88,291.00
2385.78,287.80
2388.68,271.40
2391.57,293.50
2394.47,277.50
2397.36,272.90
2400.24,273.80
2403.13,276.60
2406.01,269.60
2408.89,278.50
2411.77,260.80
2414.65,264.40
2417.52,272.60
2420.40,261.70
2423.27,265.40
2426.13,257.00
2429.00,255.10
2431.86,242.40
2434.72,251.90
2437.58,260.80
2440.44,243.00
2443.29,243.60
2446.15,240.70
2449.00,234.70
2451.85,233.90
2454.69,237.50
2457.54,213.40
2460.38,238.60
2463.22,235.00
2466.05,231.30
2468.89,211.60
2471.72,237.00
2474.55,224.60
2477.38,224.50
2480.21,220.70
2483.03,212.60
2485.85,206.30
2488.67,219.00
2491.49,212.10
2494.30,214.60
2497.12,214.70
2499.93,213.00
2502.74,215.60
2505.54,204.10
2508.35,215.80
2511.15,194.20
2513.95,194.40
2516.75,207.10
2519.54,193.70
2522.34,194.70
2525.13,202.00
2527.92,205.40
2530.70,196.60
2533.49,196.10
2536.27,198.40
2539.05,201.20
2541.83,184.60
2544.61,200.10
2547.38,185.20
2550.15,184.60
2552.92,182.60
2555.69,183.60
2558.45,190.70
2561.22,183.50
2563.98,186.60
2566.74,186.50
2569.50,177.80
2572.25,170.30
2575.00,176.30
2577.75,187.50
2580.50,180.90
2583.25,169.40
2585.99,176.30
2588.73,174.90
2591.47,157.70
2594.21,174.50
2596.94,179.40
