Wavenumber,Processed
1709.99,879.8
1713.38,938.1
1716.77,1038.3
1720.16,1163.2
1723.55,1254.4
1726.93,1297.8
1730.32,1310.1
1733.69,1242.3
1737.07,1163.4
1740.45,1060.8
1743.82,971.6
1747.19,937.6
1750.56,905
1753.92,875.1
1757.29,902
1760.65,894.7
1764,911.1
1767.36,916.7
1770.71,919.6
1774.06,923.9
1777.41,925.6
1780.76,913.6
1784.1,903.5
1787.44,879.9
1790.78,876.9
1794.12,840.6
1797.45,812.6
1800.79,804.4
1804.12,781.2
1807.44,759.4
1810.77,753.7
1814.09,734.8
1817.41,732.1
1820.73,733.2
1824.04,716.1
1827.36,707.9
1830.67,691.3
1833.98,705.2
1837.28,710.4
1840.58,696.7
1843.89,708.3
1847.18,704.1
1850.48,710
1853.77,703.3
1857.07,692.1
1860.36,685.2
1863.64,689.8
1866.93,667.5
1870.21,681.9
1873.49,674.7
1876.77,660.9
1880.04,642.3
1883.31,648.6
1886.58,654.2
1889.85,652
1893.12,635.9
1896.38,627.2
1899.64,629
1902.9,625.6
1906.16,621.5
1909.41,604.1
1912.66,599.9
1915.91,622.4
1919.16,620.6
1922.4,603.6
1925.64,605.7
1928.88,607
1932.12,601.6
1935.36,592.3
1938.59,609.5
1941.82,589.5
1945.05,596
1948.27,582.3
1951.5,587
1954.72,583.3
1957.93,590.7
1961.15,565.5
1964.36,570.3
1967.58,553.7
1970.79,563.2
1973.99,560.8
1977.2,544.1
1980.4,548.5
1983.6,547.2
1986.8,531.4
1989.99,539.5
1993.18,536.9
1996.37,531.5
1999.56,531.4
2002.75,527
2005.93,518.9
2009.11,512.2
2012.29,513.6
2015.47,497
2018.64,499.5
2021.81,499.2
2024.98,487.8
2028.15,477.5
2031.31,484.8
2034.48,465.1
2037.64,477
2040.8,471.4
2043.95,450.2
2047.1,452.2
2050.25,450.6
2053.4,436.9
2056.55,427.4
2059.69,436
2062.83,439.8
2065.97,432.3
2069.11,415.8
2072.25,416.6
2075.38,414.8
2078.51,416.7
2081.64,409.2
2084.76,402.3
2087.88,404.5
2091,394.6
2094.12,392.6
2097.24,396.1
2100.35,382.7
2103.46,374.8
2106.57,377.5
2109.68,377.5
2112.79,371
2115.89,363.8
2118.99,376.2
2122.09,344.7
2125.18,354.1
2128.27,338.8
2131.36,337.4
2134.45,337.9
2137.54,329
2140.62,329.6
2143.7,327
2146.78,326.3
2149.86,326.2
2152.94,323.6
2156.01,310.9
2159.08,309.4
2162.15,302.7
2165.21,310.3
2168.28,303.8
2171.34,303.6
2174.39,308.3
2177.45,307.8
2180.51,291
2183.56,295.1
2186.61,302.9
2189.65,294.2
2192.7,283.3
2195.74,270.7
2198.78,279.6
2201.82,276.7
2204.86,271.2
2207.89,280.3
2210.92,270.4
2213.95,280
2216.98,276.4
2220,255
2223.02,273.7
2226.04,269.1
2229.06,272.9
2232.08,253
2235.09,262.8
2238.1,271.9
2241.11,275.1
2244.12,255.1
2247.12,250.5
2250.12,263.8
2253.12,266.4
2256.12,257.2
2259.11,254.4
2262.11,258.2
2265.1,258.1
2268.09,264.2
2271.07,245.7
2274.06,247.5
2277.04,237.7
2280.02,245.9
2282.99,243.4
2285.97,235.7
2288.94,240.2
2291.91,249.8
2294.88,241.9
2297.84,242.3
2300.81,232.8
2303.77,251.3
2306.73,230.6
2309.68,241.9
