Wavenumber,Processed
1627.82,1762.10
1631.27,1787.00
1634.72,1788.40
1638.16,1799.40
1641.61,1798.00
1645.05,1824.40
1648.49,1832.70
1651.93,1800.20
1655.36,1792.20
1658.80,1758.80
1662.23,1765.40
1665.65,1728.00
1669.08,1719.90
1672.50,1717.10
1675.92,1664.70
1679.34,1618.70
1682.76,1612.60
1686.17,1566.20
1689.58,1527.40
1692.99,1524.00
1696.39,1512.00
1699.80,1487.80
1703.20,1427.40
1706.60,1359.60
1709.99,1343.70
1713.39,1373.30
1716.78,1445.10
1720.17,1500.50
1723.56,1560.60
1726.94,1599.80
1730.32,1548.10
1733.70,1504.80
1737.08,1427.80
1740.45,1351.00
1743.83,1287.40
1747.20,1220.90
1750.56,1196.30
1753.93,1185.70
1757.29,1181.40
1760.65,1179.30
1764.01,1192.00
1767.37,1176.50
1770.72,1171.10
1774.07,1165.80
1777.42,1176.60
1780.77,1145.90
1784.11,1124.90
1787.45,1111.50
1790.79,1082.90
1794.13,1087.20
1797.46,1068.10
1800.79,1040.70
1804.12,1012.50
1807.45,991.70
1810.78,998.60
1814.10,977.30
1817.42,962.30
1820.74,955.60
1824.05,948.60
1827.36,929.90
1830.67,931.40
1833.98,916.70
1837.29,918.30
1840.59,913.90
1843.89,910.70
1847.19,910.30
1850.49,905.90
1853.78,910.50
1857.07,894.90
1860.36,884.40
1863.65,908.30
1866.93,881.60
1870.22,895.90
1873.50,897.40
1876.77,872.90
1880.05,867.90
1883.32,867.70
1886.59,849.90
1889.86,854.30
1893.12,854.70
1896.39,847.40
1899.65,841.60
1902.91,831.20
1906.16,821.90
1909.42,822.10
1912.67,819.40
1915.92,826.50
1919.16,834.20
1922.41,820.10
1925.65,819.80
1928.89,833.30
1932.13,808.50
1935.36,806.40
1938.60,815.80
1941.83,815.90
1945.05,808.20
1948.28,812.70
1951.50,814.00
1954.72,817.50
1957.94,817.00
1961.16,801.30
1964.37,803.70
1967.58,786.30
1970.79,780.00
1974.00,777.90
1977.20,773.40
1980.41,775.60
1983.61,754.40
1986.80,771.90
1990.00,766.00
1993.19,761.00
1996.38,756.20
1999.57,748.10
2002.76,744.10
2005.94,754.80
2009.12,748.90
2012.30,756.10
2015.47,750.20
2018.65,742.10
2021.82,742.20
2024.99,723.40
2028.16,732.00
2031.32,721.30
2034.48,721.30
2037.64,724.00
2040.80,717.80
2043.96,699.00
2047.11,696.10
2050.26,688.30
2053.41,687.70
2056.56,681.10
2059.70,679.90
2062.84,665.20
2065.98,677.30
2069.12,665.80
2072.25,674.10
2075.39,660.00
2078.52,657.00
2081.64,652.80
2084.77,667.40
2087.89,660.00
2091.01,641.00
2094.13,656.30
2097.25,650.10
2100.36,632.70
2103.47,637.30
2106.58,639.40
2109.69,621.50
2112.79,603.10
2115.90,611.00
2119.00,613.60
2122.09,602.80
2125.19,589.10
2128.28,577.40
2131.37,571.80
2134.46,588.50
2137.55,570.30
2140.63,565.50
2143.71,551.80
2146.79,557.30
2149.87,569.20
2152.94,541.20
2156.02,545.80
2159.09,545.90
2162.15,528.90
2165.22,551.30
2168.28,538.80
2171.34,525.90
2174.40,525.10
2177.46,525.20
2180.51,525.00
2183.56,516.30
2186.61,508.80
2189.66,493.60
2192.71,501.60
2195.75,515.30
2198.79,490.40
2201.83,477.40
2204.86,487.80
2207.90,474.70
2210.93,467.10
2213.96,466.70
2216.98,455.10
2220.01,447.20
2223.03,458.40
2226.05,448.20
2229.07,448.60
2232.08,438.90
2235.10,429.40
2238.11,437.60
2241.12,443.10
2244.12,435.80
2247.13,413.90
2250.13,421.40
2253.13,423.40
2256.13,418.00
2259.12,423.10
2262.11,408.00
2265.10,400.20
2268.09,402.20
2271.08,409.70
2274.06,407.20
2277.04,394.20
2280.02,386.10
2283.00,380.50
2285.97,373.70
2288.95,397.30
2291.92,363.80
2294.89,371.30
2297.85,367.30
2300.81,377.10
2303.78,378.40
2306.74,383.00
2309.69,378.50
2312.65,373.40
2315.60,394.50
2318.55,425.90
2321.50,473.70
2324.44,660.60
2327.39,874.00
2330.33,868.30
2333.27,714.40
2336.20,487.80
2339.14,391.00
2342.07,380.00
2345.00,356.70
2347.93,348.30
2350.85,331.40
2353.77,330.40
2356.70,327.40
2359.61,316.70
2362.53,319.00
2365.45,318.60
2368.36,320.90
2371.27,309.50
2374.18,295.40
2377.08,300.30
2379.98,303.00
2382.88,296.40
2385.78,298.70
2388.68,279.60
2391.57,295.50
2394.47,281.60
2397.36,281.30
2400.24,288.20
2403.13,283.20
2406.01,284.80
2408.89,281.40
2411.77,272.10
2414.65,276.30
2417.52,272.00
2420.40,271.20
2423.27,274.60
2426.13,268.40
2429.00,261.30
2431.86,252.50
2434.72,259.30
2437.58,270.40
2440.44,249.10
2443.29,248.30
2446.15,253.30
2449.00,247.20
2451.85,242.20
2454.69,249.40
2457.54,223.40
2460.38,243.90
2463.22,237.90
2466.05,239.10
2468.89,228.60
2471.72,242.20
2474.55,228.10
2477.38,232.60
2480.21,226.30
2483.03,219.10
2485.85,206.20
2488.67,225.10
2491.49,224.30
2494.30,218.10
2497.12,221.70
2499.93,225.60
2502.74,226.50
2505.54,213.40
2508.35,220.20
2511.15,205.90
2513.95,212.40
2516.75,219.80
2519.54,203.70
2522.34,200.60
2525.13,207.50
2527.92,218.90
2530.70,201.90
2533.49,206.40
2536.27,203.90
2539.05,201.90
2541.83,192.20
2544.61,207.20
2547.38,196.60
2550.15,199.10
2552.92,188.70
2555.69,193.50
2558.45,194.60
2561.22,188.30
2563.98,198.40
2566.74,192.70
2569.50,183.40
2572.25,173.30
2575.00,186.30
2577.75,194.00
2580.50,189.20
2583.25,181.70
2585.99,184.00
2588.73,180.50
2591.47,169.10
2594.21,180.60
2596.94,175.10
2599.68,174.40
2602.41,169.60
2605.14,176.50
2607.87,169.80
2610.59,165.20
2613.31,169.00
2616.03,162.80
2618.75,173.00
2621.47,172.90
2624.18,153.80
2626.89,148.90
2629.60,159.20
2632.31,173.30
2635.02,182.60
2637.72,155.00
2640.42,163.50
2643.12,166.60
2645.82,170.20
2648.51,164.30
2651.20,159.20
2653.89,154.60
2656.58,169.50
2659.27,152.00
2661.95,156.20
2664.64,156.20
2667.32,156.80
2669.99,155.70
2672.67,161.90
2675.34,156.50
2678.02,148.50
2680.69,154.20
2683.35,152.20
2686.02,159.30
2688.68,158.90
2691.34,151.10
2694.00,152.10
2696.66,159.20
2699.31,157.10
2701.97,158.10
2704.62,151.80
2707.27,154.90
2709.91,143.00
2712.56,142.30
2715.20,148.10
2717.84,162.30
2720.48,154.50
2723.11,157.60
2725.75,158.40
2728.38,156.70
2731.01,175.90
2733.64,154.50
2736.26,141.70
2738.88,162.00
2741.51,145.80
2744.13,153.10
2746.74,152.40
2749.36,159.40
2751.97,152.80
2754.58,151.90
2757.19,154.50
2759.80,164.00
2762.40,144.70
2765.00,161.90
2767.61,146.40
2770.20,152.60
2772.80,162.40
2775.40,157.80
2777.99,150.30
2780.58,156.10
2783.17,170.00
2785.75,164.80
2788.34,144.40
2790.92,149.70
2793.50,155.20
2796.08,165.40
2798.65,179.30
2801.23,168.00
2803.80,159.10
2806.37,162.60
2808.94,177.60
2811.50,174.50
2814.06,169.60
2816.63,163.90
2819.19,176.20
2821.74,162.30
2824.30,178.20
2826.85,176.10
2829.40,176.10
2831.95,190.80
2834.50,178.00
2837.04,172.30
2839.59,165.10
2842.13,172.60
2844.67,175.50
2847.20,193.50
2849.74,180.30
2852.27,183.50
2854.80,178.20
2857.33,198.60
2859.86,185.00
2862.38,193.40
2864.91,205.30
2867.43,188.40
2869.95,191.50
2872.46,195.50
2874.98,217.40
2877.49,215.10
2880.00,219.40
2882.51,215.00
2885.02,228.90
2887.52,231.20
2890.02,227.50
2892.52,215.70
2895.02,221.90
2897.52,229.20
2900.01,237.30
2902.51,243.30
2905.00,241.00
2907.49,238.50
2909.97,253.90
2912.46,261.70
2914.94,257.80
2917.42,239.40
2919.90,243.20
2922.37,267.90
2924.85,276.50
2927.32,279.30
2929.79,264.00
2932.26,281.40
2934.73,292.10
2937.19,306.30
2939.65,302.70
2942.11,318.80
2944.57,308.30
2947.03,309.70
2949.48,311.50
2951.94,314.70
2954.39,336.20
2956.84,338.10
2959.28,319.60
2961.73,327.60
2964.17,348.40
2966.61,348.00
2969.05,348.00
2971.49,344.10
2973.92,375.90
2976.35,365.90
2978.78,375.40
2981.21,366.80
2983.64,386.90
2986.06,399.70
2988.49,401.70
2990.91,392.60
2993.33,406.60
2995.74,429.90
2998.16,426.20
3000.57,420.20
3002.98,443.20
3005.39,448.80
3007.80,446.70
3010.20,452.60
3012.61,473.20
3015.01,459.00
3017.41,460.80
3019.80,478.50
3022.20,484.20
3024.59,486.50
3026.98,505.00
3029.37,518.90
3031.76,523.90
3034.15,538.70
3036.53,546.10
3038.91,553.90
3041.29,562.80
3043.67,580.10
3046.05,584.50
3048.42,599.70
3050.79,613.40
3053.16,614.80
3055.53,640.20
3057.90,659.00
3060.26,660.00
3062.62,667.80
3064.98,677.80
3067.34,702.90
3069.70,709.30
3072.05,725.70
3074.41,721.20
3076.76,718.50
3079.10,748.80
3081.45,749.40
3083.80,776.70
3086.14,777.50
3088.48,789.20
3090.82,804.70
3093.16,806.60
3095.49,817.60
3097.83,829.40
3100.16,848.10
3102.49,878.30
3104.81,875.00
3107.14,875.60
3109.46,899.20
3111.79,917.50
3114.11,936.80
3116.42,961.20
3118.74,963.40
3121.05,978.30
3123.37,1002.50
3125.68,1013.30
3127.99,1034.60
3130.29,1070.50
3132.60,1066.50
3134.90,1076.50
3137.20,1086.40
3139.50,1098.80
3141.80,1125.80
3144.09,1119.00
3146.39,1152.00
3148.68,1144.30
3150.97,1145.30
3153.25,1161.50
3155.54,1169.00
3157.82,1185.40
3160.11,1189.90
3162.39,1185.50
3164.66,1204.90
3166.94,1221.80
3169.21,1226.40
3171.49,1217.40
3173.76,1223.70
3176.03,1232.80
3178.29,1227.10
3180.56,1246.30
3182.82,1241.70
3185.08,1234.10
3187.34,1261.30
3189.60,1260.80
3191.86,1270.30
3194.11,1281.20
3196.36,1283.70
3198.61,1276.80
3200.86,1283.70
3203.11,1286.80
3205.35,1299.10
3207.59,1286.10
3209.83,1297.40
3212.07,1290.40
3214.31,1298.90
3216.54,1316.20
3218.78,1298.80
3221.01,1295.20
3223.24,1288.40
3225.47,1276.70
3227.69,1262.20
3229.92,1255.00
3232.14,1260.40
3234.36,1237.80
3236.58,1230.00
3238.79,1220.70
3241.01,1219.10
3243.22,1191.70
3245.43,1188.10
3247.64,1171.80
3249.85,1179.20
3252.05,1180.50
3254.26,1145.60
3256.46,1148.70
3258.66,1130.50
3260.86,1137.90
3263.05,1117.90
3265.25,1120.70
3267.44,1115.90
3269.63,1092.50
3271.82,1094.90
3274.01,1098.30
3276.19,1096.60
3278.38,1079.70
3280.56,1068.60
3282.74,1080.70
3284.92,1094.90
3287.09,1090.30
3289.27,1078.90
3291.44,1067.80
3293.61,1052.30
3295.78,1051.50
3297.95,1038.30
3300.11,1054.20
3302.28,1039.50
3304.44,1030.50
3306.60,1031.30
3308.76,1021.60
3310.91,1017.90
3313.07,1002.30
3315.22,980.10
3317.37,979.70
3319.52,959.50
3321.67,969.00
3323.81,962.80
3325.95,920.30
3328.10,934.80
3330.24,945.80
3332.37,930.80
3334.51,925.90
3336.65,910.20
3338.78,909.30
3340.91,918.20
3343.04,909.60
3345.17,918.60
3347.29,905.00
3349.41,914.10
3351.54,899.30
3353.66,921.50
3355.78,888.60
3357.89,897.50
3360.01,881.00
3362.12,867.70
3364.23,863.80
3366.34,867.50
3368.45,858.90
3370.55,836.80
3372.66,822.20
3374.76,823.70
3376.86,801.10
3378.96,787.00
3381.06,771.40
