Wavenumber,Processed
852.95,2282.20
856.92,2211.90
860.88,2142.90
864.83,2100.00
868.79,2059.00
872.74,2031.80
876.69,2009.30
880.63,1984.40
884.58,1941.10
888.52,1923.70
892.46,1907.50
896.40,1892.20
900.33,1885.10
904.27,1867.70
908.20,1870.10
912.12,1844.30
916.05,1840.70
919.97,1801.80
923.89,1801.90
927.81,1783.60
931.72,1773.70
935.64,1763.10
939.55,1738.50
943.45,1754.70
947.36,1734.20
951.26,1739.20
955.16,1727.50
959.06,1707.90
962.96,1718.90
966.85,1721.20
970.74,1723.40
974.63,1726.50
978.52,1707.40
982.40,1726.40
986.28,1713.00
990.16,1725.40
994.04,1722.10
997.91,1708.90
1001.78,1731.70
1005.65,1737.80
1009.52,1755.20
1013.38,1775.10
1017.24,1812.60
1021.10,1853.40
1024.96,1868.50
1028.81,1890.70
1032.66,1940.30
1036.51,1984.40
1040.36,2024.60
1044.20,2045.20
1048.05,2061.10
1051.88,2099.60
1055.72,2121.00
1059.56,2086.40
1063.39,2086.90
1067.22,2102.50
1071.05,2084.10
1074.87,2093.00
1078.69,2070.70
1082.51,2080.60
1086.33,2068.60
1090.14,2064.40
1093.96,2043.40
1097.77,2021.70
1101.57,2006.50
1105.38,2010.00
1109.18,1998.40
1112.98,1988.00
1116.78,1985.50
1120.58,1999.10
1124.37,2001.60
1128.16,2004.90
1131.95,2018.40
1135.73,2026.10
1139.52,2053.30
1143.30,2087.20
1147.07,2114.10
1150.85,2123.10
1154.62,2158.80
1158.39,2188.30
1162.16,2193.10
1165.93,2211.10
1169.69,2228.50
1173.45,2234.80
1177.21,2266.50
1180.97,2258.70
1184.72,2271.80
1188.47,2292.00
1192.22,2293.90
1195.97,2321.30
1199.71,2309.70
1203.45,2299.60
1207.19,2328.50
1210.93,2333.50
1214.66,2350.80
1218.40,2369.90
1222.12,2354.20
1225.85,2384.70
1229.58,2383.80
1233.30,2409.60
1237.02,2389.30
1240.73,2397.80
1244.45,2389.20
1248.16,2399.50
1251.87,2400.20
1255.58,2368.40
1259.28,2399.10
1262.98,2379.30
1266.68,2396.80
1270.38,2408.50
1274.08,2405.50
1277.77,2410.40
1281.46,2422.00
1285.15,2452.30
1288.83,2450.10
1292.52,2456.70
1296.20,2489.60
1299.87,2479.50
1303.55,2496.60
1307.22,2497.10
1310.89,2474.00
1314.56,2489.40
1318.23,2481.70
1321.89,2470.90
1325.55,2467.20
1329.21,2474.90
1332.86,2472.20
1336.52,2465.10
1340.17,2464.60
1343.82,2468.70
1347.46,2466.90
1351.11,2471.20
1354.75,2511.70
1358.39,2507.20
1362.02,2505.00
1365.66,2528.90
1369.29,2526.40
1372.92,2524.90
1376.54,2524.40
1380.17,2519.80
1383.79,2505.30
1387.41,2513.30
1391.02,2495.10
1394.64,2476.30
1398.25,2446.50
1401.86,2459.70
1405.47,2461.10
1409.07,2420.00
1412.67,2438.10
1416.27,2424.10
1419.87,2424.80
1423.47,2432.50
1427.06,2420.70
1430.65,2427.20
1434.24,2430.90
1437.82,2451.00
1441.40,2447.60
1444.98,2458.20
1448.56,2475.30
1452.14,2475.90
1455.71,2475.70
1459.28,2465.10
1462.85,2441.90
1466.41,2438.90
1469.98,2421.10
1473.54,2407.50
1477.10,2383.90
1480.65,2375.60
1484.21,2360.60
1487.76,2337.70
1491.30,2351.50
1494.85,2357.80
1498.39,2353.70
1501.94,2350.00
1505.47,2374.00
1509.01,2400.10
1512.55,2376.30
1516.08,2390.90
1519.61,2388.50
1523.13,2402.70
1526.66,2406.30
1530.18,2381.10
1533.70,2376.90
1537.22,2379.60
1540.73,2373.50
1544.24,2391.80
1547.75,2445.50
1551.26,2572.00
1554.76,2622.40
1558.27,2598.50
1561.77,2477.30
1565.26,2417.80
1568.76,2392.20
1572.25,2421.60
1575.74,2431.80
1579.23,2455.70
1582.72,2471.60
1586.20,2486.10
1589.68,2513.70
1593.16,2529.90
1596.63,2524.20
1600.11,2532.40
1603.58,2551.70
1607.05,2565.60
1610.51,2576.80
1613.98,2572.60
1617.44,2594.50
1620.90,2590.70
1624.35,2592.90
1627.81,2590.40
1631.26,2595.30
1634.71,2610.00
1638.16,2606.90
1641.60,2608.90
1645.04,2596.20
1648.48,2609.30
1651.92,2589.20
1655.36,2569.90
1658.79,2525.60
1662.22,2481.80
1665.65,2479.40
1669.07,2437.00
1672.49,2435.40
1675.91,2381.90
1679.33,2353.30
1682.75,2299.70
1686.16,2279.30
1689.57,2213.20
1692.98,2191.00
1696.39,2154.00
1699.79,2115.10
1703.19,2060.80
1706.59,2004.50
1709.99,1974.10
1713.38,1987.60
1716.77,2041.80
1720.16,2110.20
1723.55,2160.20
1726.93,2171.10
1730.32,2164.50
1733.69,2087.90
1737.07,2012.40
1740.45,1915.70
1743.82,1826.60
1747.19,1783.10
1750.56,1741.60
1753.92,1712.20
1757.29,1717.60
1760.65,1689.90
1764.00,1665.50
1767.36,1669.00
1770.71,1658.70
1774.06,1642.40
1777.41,1624.00
1780.76,1618.00
1784.10,1592.20
1787.44,1577.10
1790.78,1556.10
1794.12,1517.60
1797.45,1487.60
1800.79,1477.80
1804.12,1452.90
1807.44,1424.00
1810.77,1411.00
1814.09,1389.20
1817.41,1371.30
1820.73,1368.30
1824.04,1345.20
1827.36,1321.20
1830.67,1292.80
1833.98,1302.20
1837.28,1302.30
1840.58,1264.60
1843.89,1271.40
1847.18,1263.20
1850.48,1268.70
1853.77,1253.20
1857.07,1240.20
1860.36,1232.70
1863.64,1235.40
1866.93,1210.90
1870.21,1222.80
1873.49,1211.00
1876.77,1202.50
1880.04,1176.60
1883.31,1172.60
1886.58,1169.00
1889.85,1163.20
1893.12,1149.00
1896.38,1119.10
1899.64,1116.20
1902.90,1104.20
1906.16,1098.00
1909.41,1074.30
1912.66,1062.70
1915.91,1087.60
1919.16,1086.10
1922.40,1056.10
1925.64,1061.20
1928.88,1057.00
1932.12,1064.50
1935.36,1054.30
1938.59,1060.80
1941.82,1036.90
1945.05,1051.20
1948.27,1038.40
1951.50,1034.90
1954.72,1027.30
1957.93,1036.20
1961.15,1008.70
1964.36,999.30
1967.58,978.40
1970.79,982.80
1973.99,972.60
1977.20,961.40
1980.40,959.60
1983.60,941.40
1986.80,932.10
1989.99,937.90
1993.18,923.80
1996.37,927.80
1999.56,935.00
2002.75,944.50
2005.93,937.30
2009.11,916.70
2012.29,914.30
2015.47,902.90
2018.64,908.10
2021.81,902.60
2024.98,892.50
2028.15,876.30
2031.31,882.00
2034.48,863.10
2037.64,868.00
2040.80,858.60
2043.95,830.10
2047.10,835.00
2050.25,831.90
2053.40,815.10
2056.55,795.60
2059.69,802.70
2062.83,812.30
2065.97,796.20
2069.11,787.80
2072.25,791.50
2075.38,788.90
2078.51,787.40
2081.64,780.40
2084.76,784.10
2087.88,780.70
2091.00,763.90
2094.12,770.20
2097.24,767.40
2100.35,756.50
2103.46,745.50
2106.57,742.10
2109.68,742.20
2112.79,729.60
2115.89,718.00
2118.99,729.60
2122.09,698.30
2125.18,698.50
2128.27,688.00
2131.36,675.60
2134.45,673.60
2137.54,671.80
2140.62,671.90
2143.70,653.40
2146.78,658.90
2149.86,654.80
2152.94,653.00
2156.01,639.20
2159.08,634.80
2162.15,624.50
2165.21,636.40
2168.28,622.00
2171.34,616.20
2174.39,622.10
2177.45,621.20
2180.51,601.50
2183.56,605.40
2186.61,610.60
2189.65,590.00
2192.70,578.00
2195.74,555.50
2198.78,560.20
2201.82,563.10
2204.86,546.70
2207.89,552.70
2210.92,542.50
2213.95,549.50
2216.98,540.10
2220.00,519.60
2223.02,527.10
2226.04,521.00
2229.06,519.80
2232.08,503.60
2235.09,506.20
2238.10,516.10
2241.11,520.50
2244.12,486.40
2247.12,485.20
2250.12,492.50
2253.12,495.90
2256.12,491.60
2259.11,476.90
2262.11,479.20
2265.10,475.80
2268.09,481.60
2271.07,454.30
2274.06,455.60
2277.04,447.00
2280.02,452.20
2282.99,443.70
2285.97,438.80
2288.94,437.70
2291.91,443.50
2294.88,444.20
2297.84,429.10
2300.81,424.60
2303.77,449.80
2306.73,425.30
2309.68,437.00
2312.64,446.90
2315.59,447.10
2318.54,476.30
2321.49,534.60
2324.43,714.30
2327.38,882.80
2330.32,865.30
2333.26,726.00
2336.19,515.20
2339.13,443.30
2342.06,423.30
2344.99,400.60
2347.92,406.50
2350.84,394.30
2353.77,386.00
2356.69,371.40
2359.61,373.10
2362.52,356.00
2365.44,371.10
2368.35,365.60
2371.26,355.50
2374.17,341.00
2377.07,350.20
2379.98,350.90
2382.88,338.20
2385.78,328.80
2388.67,350.10
2391.57,323.10
2394.46,329.90
2397.35,341.20
2400.24,322.40
2403.12,329.90
2406.01,327.90
2408.89,314.60
2411.77,312.40
2414.64,316.20
2417.52,316.70
2420.39,303.50
2423.26,297.90
2426.13,310.70
2428.99,299.60
2431.86,295.70
2434.72,292.90
2437.58,296.60
2440.43,286.10
2443.29,300.20
2446.14,283.90
2448.99,279.40
2451.84,287.70
2454.68,271.80
2457.53,276.70
2460.37,282.90
2463.21,275.40
2466.05,275.50
2468.88,257.50
2471.71,269.10
2474.54,270.20
2477.37,258.80
2480.20,247.70
2483.02,249.10
2485.84,270.20
2488.66,263.60
2491.48,254.60
2494.30,254.80
2497.11,253.20
2499.92,250.00
2502.73,259.00
2505.54,245.70
2508.34,252.00
2511.14,239.20
2513.94,248.10
2516.74,255.70
2519.54,229.60
2522.33,238.70
2525.12,232.50
2527.91,225.80
2530.70,235.90
2533.48,242.30
2536.26,221.10
2539.04,224.70
2541.82,223.90
2544.60,223.40
2547.37,227.90
2550.14,228.10
2552.91,215.10
2555.68,211.40
2558.45,216.10
2561.21,215.80
2563.97,213.20
2566.73,209.60
2569.49,225.50
2572.24,207.70
2574.99,210.30
2577.75,209.80
2580.49,191.90
2583.24,210.30
2585.98,192.70
2588.73,208.80
2591.46,203.30
2594.20,215.90
2596.94,214.40
2599.67,196.90
2602.40,203.30
2605.13,197.90
2607.86,201.90
2610.58,198.70
2613.30,187.60
2616.03,200.20
2618.74,205.60
2621.46,192.90
2624.17,180.80
2626.89,195.70
2629.60,198.40
2632.30,180.70
2635.01,179.50
2637.71,185.90
2640.41,184.70
2643.11,183.40
2645.81,172.60
2648.50,198.10
2651.20,189.90
2653.89,186.50
2656.58,174.60
2659.26,190.90
2661.95,171.90
2664.63,183.60
2667.31,178.30
2669.99,182.00
2672.66,170.00
2675.34,177.20
2678.01,172.70
2680.68,167.10
2683.35,168.20
2686.01,170.20
2688.67,179.00
2691.34,168.20
2693.99,181.90
2696.65,170.10
2699.31,187.00
2701.96,174.80
2704.61,164.80
2707.26,170.60
2709.90,170.90
2712.55,156.80
2715.19,179.70
2717.83,154.30
2720.47,173.80
2723.11,167.00
2725.74,180.60
2728.37,175.70
2731.00,171.30
2733.63,165.50
2736.25,147.50
2738.88,169.20
2741.50,180.20
2744.12,164.50
2746.74,171.10
2749.35,175.70
2751.96,169.70
2754.57,183.40
2757.18,166.30
2759.79,173.00
2762.39,158.10
2765.00,168.30
2767.60,166.40
2770.20,165.90
2772.79,178.60
2775.39,189.90
2777.98,171.70
2780.57,155.40
2783.16,177.10
2785.74,166.00
2788.33,176.80
2790.91,174.00
2793.49,155.40
2796.07,179.80
2798.64,172.20
2801.22,172.10
2803.79,168.60
2806.36,168.10
2808.93,178.40
2811.49,175.40
2814.06,169.00
2816.62,181.20
2819.18,168.90
2821.74,188.60
2824.29,189.10
2826.84,172.90
2829.40,173.80
2831.94,179.40
2834.49,172.70
2837.04,182.20
2839.58,188.50
2842.12,201.30
2844.66,196.40
2847.20,182.30
2849.73,203.10
2852.27,192.70
2854.80,182.50
2857.33,193.80
2859.85,205.90
2862.38,193.00
2864.90,203.50
2867.42,204.10
2869.94,197.40
2872.46,209.50
2874.97,193.90
2877.48,202.90
2879.99,218.50
2882.50,209.60
2885.01,227.00
2887.51,214.40
2890.02,241.20
2892.52,228.10
2895.02,226.00
2897.51,230.70
2900.01,217.70
2902.50,244.00
2904.99,239.20
2907.48,243.30
2909.96,243.00
2912.45,257.70
2914.93,263.10
2917.41,244.40
2919.89,253.70
2922.37,260.20
2924.84,270.80
2927.31,277.90
2929.78,285.00
2932.25,289.80
2934.72,289.50
2937.18,298.40
2939.65,296.30
2942.11,299.50
2944.57,307.40
2947.02,301.50
2949.48,304.90
2951.93,326.60
2954.38,306.90
2956.83,328.60
2959.27,328.20
2961.72,344.00
2964.16,337.50
2966.60,333.40
2969.04,349.50
2971.48,328.60
2973.91,355.10
2976.35,367.80
2978.78,357.50
2981.20,371.50
2983.63,377.60
2986.06,381.70
2988.48,381.70
2990.90,381.90
2993.32,395.00
2995.74,414.00
2998.15,408.50
3000.56,433.10
3002.97,419.40
3005.38,434.20
3007.79,447.00
3010.20,442.00
3012.60,452.30
3015.00,460.40
3017.40,454.50
3019.80,458.70
3022.19,475.30
3024.59,483.10
3026.98,498.70
3029.37,510.30
3031.75,511.30
3034.14,521.60
3036.52,523.20
3038.91,539.20
3041.29,552.10
3043.66,562.40
3046.04,570.40
3048.41,580.80
3050.78,598.30
3053.15,615.40
3055.52,625.50
3057.89,620.90
3060.25,634.60
3062.62,638.90
3064.98,650.10
3067.33,665.10
3069.69,684.10
3072.05,701.80
3074.40,707.00
3076.75,713.10
3079.10,714.80
3081.44,717.80
3083.79,747.50
3086.13,761.00
3088.47,770.00
3090.81,775.30
3093.15,785.70
3095.48,797.40
3097.82,821.40
3100.15,825.20
3102.48,841.10
3104.81,820.30
3107.13,851.50
3109.46,872.00
3111.78,876.60
3114.10,905.90
3116.42,916.60
3118.73,947.70
3121.05,950.30
3123.36,977.80
3125.67,977.80
3127.98,1000.20
3130.28,1000.50
3132.59,1035.40
3134.89,1050.20
3137.19,1048.20
3139.49,1071.80
3141.79,1081.80
3144.08,1093.80
3146.38,1103.30
3148.67,1104.90
3150.96,1120.00
3153.25,1136.10
3155.53,1125.30
3157.82,1144.90
3160.10,1151.80
3162.38,1148.60
3164.66,1164.40
3166.93,1169.30
3169.21,1164.10
3171.48,1171.60
3173.75,1174.50
3176.02,1173.10
3178.29,1190.60
3180.55,1189.70
3182.81,1191.00
3185.08,1190.30
3187.34,1204.10
3189.59,1210.70
3191.85,1224.80
3194.10,1217.60
3196.35,1200.90
3198.60,1218.40
3200.85,1224.70
3203.10,1215.60
3205.34,1225.60
3207.59,1231.60
3209.83,1241.50
3212.07,1244.80
3214.30,1260.70
3216.54,1238.20
3218.77,1227.30
3221.00,1220.70
3223.23,1236.10
3225.46,1216.90
3227.69,1208.50
3229.91,1203.30
3232.13,1202.80
3234.35,1164.30
3236.57,1188.80
3238.79,1160.50
3241.00,1155.10
3243.21,1145.60
3245.43,1122.10
3247.63,1131.20
3249.84,1108.50
3252.05,1113.10
3254.25,1088.60
3256.45,1102.00
3258.65,1077.90
3260.85,1080.10
3263.05,1057.70
3265.24,1058.10
3267.43,1060.20
3269.63,1043.70
3271.81,1032.10
3274.00,1034.20
3276.19,1042.10
3278.37,1041.20
3280.55,1044.90
3282.73,1018.60
3284.91,1013.30
3287.09,1020.00
3289.26,1026.00
3291.43,1004.80
3293.60,1036.50
3295.77,1005.70
3297.94,1002.00
3300.10,998.20
3302.27,993.80
3304.43,974.00
3306.59,976.00
3308.75,965.10
3310.90,948.80
3313.06,944.50
3315.21,934.60
3317.36,927.50
3319.51,929.60
3321.66,918.40
3323.80,892.80
3325.95,884.60
3328.09,891.90
3330.23,893.80
3332.37,877.60
3334.50,870.60
3336.64,875.80
3338.77,867.50
3340.90,871.90
3343.03,863.70
3345.16,836.50
3347.28,845.90
3349.41,839.60
3351.53,851.50
3353.65,855.10
3355.77,846.50
3357.88,849.70
3360.00,842.10
3362.11,838.50
3364.22,822.30
3366.33,811.00
3368.44,806.70
3370.55,799.40
3372.65,778.80
3374.75,775.20
3376.85,741.50
3378.95,736.00
3381.05,728.60
