Wavenumber,Processed
1572.26,11371.81
1575.75,11391.71
1579.24,11372.3
1582.72,11315.96
1586.21,11278.69
1589.69,11213.39
1593.17,11129.6
1596.64,11034.73
1600.12,10926.29
1603.59,10796.71
1607.05,10642.09
1610.52,10541.35
1613.98,10445.83
1617.45,10331.63
1620.91,10208.84
1624.36,10096.1
1627.82,10039.77
1631.27,10014.36
1634.72,9930.1
1638.16,9869.16
1641.61,9838.18
1645.05,9808
1648.49,9755.44
1651.93,9675.94
1655.36,9581.23
1658.8,9497.21
1662.23,9404.05
1665.65,9281.38
1669.08,9161.09
1672.5,9019.98
1675.92,8849.09
1679.34,8691.68
1682.76,8582.33
1686.17,8441.99
1689.58,8301.72
1692.99,8178.62
1696.39,8093.29
1699.8,8028.88
1703.2,7915.09
1706.6,7786.79
1709.99,7687.07
1713.39,7662.07
1716.78,7671.07
1720.17,7689.07
1723.56,7681.93
1726.94,7663.52
1730.32,7570.06
1733.7,7450.93
1737.08,7300.23
1740.45,7163.51
1743.83,7021.19
1747.2,6895.99
1750.56,6793.22
1753.93,6682.66
1757.29,6564.74
1760.65,6524.67
1764.01,6447.3
1767.37,6365.95
1770.72,6288.39
1774.07,6228.15
1777.42,6160.93
1780.77,6104.01
1784.11,6063.45
1787.45,6045.42
1790.79,5998.83
1794.13,5949.64
1797.46,5901.35
1800.79,5863.96
1804.12,5795.72
1807.45,5717.53
1810.78,5659.52
1814.1,5605.72
1817.42,5526.2
1820.74,5456.64
1824.05,5357
1827.36,5284
1830.67,5220.53
1833.98,5124.13
1837.29,5066.98
1840.59,4999.8
1843.89,4960.44
1847.19,4923.41
1850.49,4882.14
1853.78,4844.05
1857.07,4807.29
1860.36,4803.58
1863.65,4791.55
1866.93,4761.36
1870.22,4736
1873.5,4693.16
1876.77,4653.56
1880.05,4606.83
1883.32,4558.9
1886.59,4488.09
1889.86,4449.31
1893.12,4400.29
1896.39,4329.38
1899.65,4243.37
1902.91,4192.16
1906.16,4150.58
1909.42,4080.05
1912.67,4048.26
1915.92,4030.11
1919.16,4006.94
1922.41,3985.14
1925.65,3969.47
1928.89,3936.05
1932.13,3930.96
1935.36,3919.34
1938.6,3906.93
1941.83,3858.93
1945.05,3846.92
1948.28,3815.44
1951.5,3785.67
1954.72,3738.25
1957.94,3703.63
1961.16,3667.47
1964.37,3645.81
1967.58,3582.27
1970.79,3525.89
1974,3475.29
1977.2,3431.58
1980.41,3408.67
1983.61,3373.95
1986.8,3334.09
1990,3291.13
1993.19,3275.11
1996.38,3269.5
1999.57,3256.82
2002.76,3210.94
2005.94,3208.61
2009.12,3206.25
2012.3,3195.87
2015.47,3170.78
2018.65,3145.76
2021.82,3130.55
2024.99,3091.28
2028.16,3070.05
2031.32,3052.9
2034.48,3016.96
2037.64,2981.81
2040.8,2954.78
2043.96,2898.76
2047.11,2875.14
2050.26,2848.15
2053.41,2796.75
2056.56,2769.43
2059.7,2745.49
2062.84,2720.58
2065.98,2703.5
2069.12,2690.18
2072.25,2671.02
2075.39,2650.23
2078.52,2645.81
2081.64,2651.09
2084.77,2646.58
2087.89,2623.72
2091.01,2609.24
2094.13,2586.28
2097.25,2568.79
2100.36,2553.98
2103.47,2534.91
2106.58,2496.91
2109.69,2480.59
2112.79,2443.08
2115.9,2422.78
2119,2389.79
2122.09,2346.54
2125.19,2325.05
2128.28,2308.83
2131.37,2293.69
2134.46,2262.32
2137.55,2239.56
2140.63,2236.68
2143.71,2214.53
2146.79,2205.46
2149.87,2213.11
2152.94,2177.52
2156.02,2163.72
2159.09,2154.44
2162.15,2135.52
2165.22,2135.75
2168.28,2119.82
2171.34,2107.97
2174.4,2092.57
2177.46,2058.62
2180.51,2051.18
2183.56,2027.4
2186.61,2026.84
2189.66,2003.73
2192.71,1991.52
2195.75,1968.4
2198.79,1934.9
2201.83,1916.9
2204.86,1903.47
2207.9,1863.69
2210.93,1845.64
2213.96,1825.1
2216.98,1810.23
2220.01,1810.32
2223.03,1792.04
2226.05,1779.58
2229.07,1761.41
2232.08,1754.45
2235.1,1736.23
2238.11,1722.32
2241.12,1714.02
2244.12,1702.75
2247.13,1694.74
2250.13,1690.01
2253.13,1667.5
2256.13,1659.58
2259.12,1638.42
2262.11,1620.57
2265.1,1591.63
2268.09,1586.04
2271.08,1576
2274.06,1560.67
2277.04,1541.49
2280.02,1525.24
2283,1514.85
2285.97,1491.97
2288.95,1480.21
2291.92,1468.52
2294.89,1468.24
2297.85,1457.8
2300.81,1452.19
2303.78,1467
2306.74,1467.11
2309.69,1455.69
2312.65,1426.29
2315.6,1385.77
2318.55,1361.48
2321.5,1457.89
2324.44,1742.84
2327.39,2038.77
2330.33,2064.91
2333.27,1761.91
2336.2,1413.2
2339.14,1297.71
2342.07,1279.15
2345,1296.4
2347.93,1305.45
2350.85,1291.23
2353.77,1274.22
2356.7,1249.79
2359.61,1232.59
2362.53,1227.31
2365.45,1218.76
2368.36,1202.11
