Wavenumber,Processed
1572.25,1741.00
1575.74,1767.10
1579.23,1785.30
1582.72,1804.30
1586.20,1821.10
1589.68,1845.10
1593.16,1868.20
1596.63,1859.80
1600.11,1883.90
1603.58,1906.70
1607.05,1922.30
1610.51,1939.00
1613.98,1952.50
1617.44,1970.90
1620.90,1983.20
1624.35,1981.70
1627.81,1993.90
1631.26,1995.40
1634.71,2014.50
1638.16,2029.50
1641.60,2013.40
1645.04,2010.60
1648.48,2028.80
1651.92,2012.30
1655.36,1987.40
1658.79,1962.30
1662.22,1943.10
1665.65,1927.10
1669.07,1908.60
1672.49,1905.50
1675.91,1855.80
1679.33,1849.00
1682.75,1801.40
1686.16,1786.00
1689.57,1733.00
1692.98,1717.80
1696.39,1707.20
1699.79,1673.40
1703.19,1626.60
1706.59,1573.50
1709.99,1557.60
1713.38,1580.80
1716.77,1621.20
1720.16,1708.00
1723.55,1756.50
1726.93,1773.70
1730.32,1765.00
1733.69,1702.50
1737.07,1636.80
1740.45,1534.50
1743.82,1463.90
1747.19,1426.20
1750.56,1375.80
1753.92,1359.60
1757.29,1371.70
1760.65,1343.40
1764.00,1347.20
1767.36,1342.00
1770.71,1339.90
1774.06,1324.10
1777.41,1314.40
1780.76,1303.10
1784.10,1289.00
1787.44,1269.00
1790.78,1259.10
1794.12,1222.30
1797.45,1202.00
1800.79,1187.70
1804.12,1172.70
1807.44,1146.00
1810.77,1138.10
1814.09,1107.50
1817.41,1107.50
1820.73,1106.40
1824.04,1078.70
1827.36,1071.90
1830.67,1047.80
1833.98,1062.70
1837.28,1055.40
1840.58,1027.40
1843.89,1039.50
1847.18,1031.80
1850.48,1038.90
1853.77,1036.00
1857.07,1014.60
1860.36,1018.70
1863.64,1019.80
1866.93,990.50
1870.21,1006.90
1873.49,992.10
1876.77,984.70
1880.04,974.40
1883.31,972.10
1886.58,973.60
1889.85,963.00
1893.12,952.80
1896.38,927.00
1899.64,929.80
1902.90,919.30
1906.16,915.40
1909.41,899.00
1912.66,889.00
1915.91,908.00
1919.16,909.90
1922.40,885.90
1925.64,895.10
1928.88,888.20
1932.12,892.20
1935.36,886.00
