Wavenumber,Processed
2244.12,240.80
2247.12,243.80
2250.12,248.30
2253.12,248.10
2256.12,250.80
2259.11,238.30
2262.11,244.60
2265.10,238.70
2268.09,247.40
2271.07,227.00
2274.06,230.40
2277.04,220.00
2280.02,226.80
2282.99,224.70
2285.97,228.20
2288.94,222.50
2291.91,232.60
2294.88,221.90
2297.84,217.90
2300.81,213.70
2303.77,241.60
2306.73,212.70
2309.68,224.80
2312.64,228.70
2315.59,226.60
2318.54,230.70
2321.49,246.90
2324.43,310.00
2327.38,373.70
2330.32,349.80
2333.26,317.30
2336.19,244.00
2339.13,218.00
2342.06,213.50
2344.99,209.80
2347.92,210.20
2350.84,203.50
2353.77,211.20
2356.69,193.20
2359.61,198.70
2362.52,185.60
2365.44,194.30
2368.35,201.30
2371.26,182.00
2374.17,178.10
2377.07,187.80
2379.98,189.30
2382.88,176.80
2385.78,171.00
2388.67,190.90
2391.57,166.20
2394.46,163.80
2397.35,184.10
2400.24,169.50
2403.12,176.00
2406.01,181.20
2408.89,168.50
2411.77,163.20
2414.64,175.70
2417.52,165.90
2420.39,152.40
2423.26,150.50
2426.13,166.40
2428.99,165.30
2431.86,160.80
2434.72,149.40
2437.58,164.70
2440.43,148.80
2443.29,168.70
2446.14,152.00
2448.99,143.00
2451.84,155.80
2454.68,148.70
2457.53,145.90
2460.37,157.50
2463.21,152.50
2466.05,151.40
2468.88,130.80
2471.71,144.90
2474.54,141.70
2477.37,140.30
2480.20,136.50
2483.02,130.70
2485.84,155.60
2488.66,147.80
2491.48,145.70
2494.30,138.80
2497.11,136.50
2499.92,136.90
2502.73,141.60
2505.54,129.00
2508.34,140.70
2511.14,130.00
2513.94,133.40
2516.74,143.70
2519.54,120.10
2522.33,132.20
2525.12,122.70
2527.91,116.20
2530.70,126.40
2533.48,134.00
2536.26,117.60
2539.04,122.50
2541.82,114.40
2544.60,118.30
2547.37,117.60
2550.14,124.20
2552.91,112.70
2555.68,104.30
2558.45,115.40
2561.21,116.80
2563.97,112.10
2566.73,101.10
2569.49,127.60
2572.24,111.30
2574.99,113.30
2577.75,112.90
2580.49,97.90
2583.24,119.30
2585.98,101.40
2588.73,111.00
2591.46,112.00
2594.20,122.20
2596.94,118.80
2599.67,101.10
2602.40,109.60
2605.13,103.90
2607.86,107.30
2610.58,110.10
2613.30,97.30
2616.03,114.70
2618.74,115.50
2621.46,106.40
2624.17,95.70
2626.89,104.60
2629.60,109.10
2632.30,95.00
2635.01,96.80
2637.71,99.00
2640.41,99.50
2643.11,94.20
2645.81,84.20
2648.50,111.90
2651.20,102.50
2653.89,98.70
2656.58,87.40
2659.26,105.50
2661.95,88.70
2664.63,101.60
2667.31,98.50
2669.99,98.20
2672.66,91.90
2675.34,89.10
2678.01,93.10
2680.68,85.30
2683.35,87.80
2686.01,102.70
2688.67,98.30
2691.34,92.00
2693.99,92.20
2696.65,93.10
2699.31,103.80
2701.96,97.70
2704.61,85.80
2707.26,90.60
2709.90,89.80
2712.55,79.00
2715.19,95.10
2717.83,72.90
2720.47,90.50
2723.11,83.30
2725.74,97.10
2728.37,93.90
2731.00,88.40
2733.63,78.50
2736.25,68.40
2738.88,88.70
2741.50,96.40
2744.12,81.20
2746.74,88.60
2749.35,94.10
2751.96,89.40
2754.57,102.20
2757.18,80.70
2759.79,88.70
2762.39,73.30
2765.00,87.00
2767.60,76.90
2770.20,82.50
2772.79,93.80
2775.39,101.30
2777.98,88.60
2780.57,66.10
2783.16,90.40
2785.74,83.80
2788.33,90.50
2790.91,82.50
2793.49,69.30
2796.07,93.40
2798.64,85.20
2801.22,82.40
2803.79,74.70
2806.36,76.30
2808.93,86.30
2811.49,86.60
2814.06,73.60
2816.62,83.60
2819.18,75.20
2821.74,86.80
2824.29,91.30
2826.84,77.90
2829.40,72.40
2831.94,77.40
2834.49,76.00
2837.04,82.90
2839.58,89.20
2842.12,97.70
2844.66,87.20
2847.20,77.00
2849.73,97.50
2852.27,85.40
2854.80,80.40
2857.33,84.20
2859.85,92.30
2862.38,84.30
2864.90,88.60
2867.42,91.70
2869.94,82.00
2872.46,91.50
2874.97,81.80
2877.48,89.90
2879.99,90.30
2882.50,90.50
2885.01,96.30
2887.51,87.00
2890.02,111.00
2892.52,91.30
2895.02,90.90
2897.51,92.50
2900.01,85.60
2902.50,97.00
2904.99,94.70
2907.48,93.40
2909.96,94.20
2912.45,98.80
2914.93,116.40
2917.41,87.80
2919.89,97.80
2922.37,103.00
2924.84,110.80
2927.31,107.70
2929.78,120.20
2932.25,113.90
2934.72,112.10
2937.18,116.40
2939.65,115.60
2942.11,115.40
2944.57,118.70
2947.02,110.60
2949.48,107.80
2951.93,131.70
2954.38,106.80
2956.83,128.10
2959.27,120.10
2961.72,133.80
2964.16,124.60
2966.60,119.00
2969.04,133.50
2971.48,104.30
2973.91,129.50
2976.35,138.90
2978.78,127.90
2981.20,128.20
2983.63,134.10
2986.06,132.70
2988.48,137.60
2990.90,135.50
2993.32,132.30
2995.74,155.10
2998.15,145.90
3000.56,156.90
3002.97,146.60
3005.38,144.60
3007.79,161.40
3010.20,160.00
3012.60,165.10
3015.00,161.30
3017.40,154.60
3019.80,156.00
3022.19,160.00
3024.59,161.10
3026.98,177.00
3029.37,175.00
3031.75,176.30
3034.14,179.10
3036.52,175.50
3038.91,176.50
3041.29,184.10
3043.66,183.70
3046.04,185.20
3048.41,188.00
3050.78,201.00
3053.15,203.90
3055.52,221.30
3057.89,199.50
3060.25,208.90
3062.62,214.00
3064.98,212.50
3067.33,224.30
3069.69,231.10
3072.05,235.30
3074.40,234.30
3076.75,245.20
3079.10,231.20
3081.44,231.20
3083.79,248.40
3086.13,255.70
3088.47,251.00
3090.81,257.20
3093.15,263.30
3095.48,256.50
3097.82,272.30
3100.15,267.20
3102.48,281.80
3104.81,262.40
3107.13,271.10
3109.46,286.20
3111.78,277.20
3114.10,294.20
3116.42,283.50
3118.73,312.70
3121.05,302.00
3123.36,319.00
3125.67,316.00
3127.98,318.70
3130.28,319.80
3132.59,329.60
3134.89,334.50
3137.19,332.30
3139.49,336.90
3141.79,340.30
3144.08,354.80
3146.38,358.10
3148.67,354.70
3150.96,357.20
3153.25,366.60
3155.53,347.80
3157.82,373.80
3160.10,372.10
3162.38,364.80
3164.66,371.80
3166.93,378.40
3169.21,370.90
3171.48,384.90
3173.75,366.60
3176.02,369.50
3178.29,377.40
3180.55,370.00
3182.81,378.90
3185.08,373.00
3187.34,377.30
3189.59,389.00
3191.85,398.30
3194.10,385.80
3196.35,371.20
3198.60,377.70
3200.85,388.30
3203.10,372.70
3205.34,388.40
3207.59,393.70
3209.83,396.40
3212.07,396.70
3214.30,410.60
3216.54,393.00
3218.77,382.10
3221.00,375.80
3223.23,401.10
3225.46,386.90
3227.69,384.30
3229.91,387.30
3232.13,392.90
3234.35,361.30
3236.57,393.30
3238.79,363.60
3241.00,368.20
3243.21,376.70
3245.43,351.60
3247.63,372.40
3249.84,348.30
3252.05,355.40
3254.25,346.00
3256.45,357.00
3258.65,344.20
3260.85,343.90
3263.05,333.80
3265.24,333.60
3267.43,332.60
3269.63,333.20
3271.81,329.90
3274.00,324.30
3276.19,342.90
3278.37,342.50
3280.55,341.70
3282.73,324.30
3284.91,331.00
3287.09,327.10
3289.26,330.30
3291.43,309.90
3293.60,348.10
3295.77,318.70
3297.94,321.50
3300.10,325.50
3302.27,320.20
3304.43,312.20
3306.59,319.40
3308.75,305.00
3310.90,301.20
3313.06,305.40
3315.21,294.70
3317.36,293.10
3319.51,298.00
3321.66,293.90
3323.80,276.60
3325.95,279.10
3328.09,292.30
3330.23,284.30
3332.37,281.00
3334.50,277.90
3336.64,283.50
3338.77,279.10
3340.90,290.20
3343.03,281.60
3345.16,254.60
3347.28,263.60
3349.41,259.60
3351.53,273.50
3353.65,272.20
3355.77,272.60
3357.88,280.10
3360.00,271.00
3362.11,279.90
3364.22,263.30
3366.33,254.80
3368.44,255.50
3370.55,263.00
3372.65,245.70
3374.75,258.40
3376.85,235.70
3378.95,239.90
3381.05,241.20
